Mac Prefix,Vendor Name,Private,Block Type,Last Update
0:03:02,Charles Industries,FALSE,MA-L,3/11/2025
0:03:03,"JAMA Electronics Co., Ltd.",FALSE,MA-L,11/17/2015
0:03:04,Pacific Broadband Communications,FALSE,MA-L,11/17/2015
0:03:05,MSC Vertriebs GmbH,FALSE,MA-L,11/17/2015
0:03:06,"Fusion In Tech Co., Ltd.",FALSE,MA-L,11/17/2015
0:03:07,"Secure Works, Inc.",FALSE,MA-L,11/17/2015
0:03:08,"AM Communications, Inc.",FALSE,MA-L,11/17/2015
0:03:09,Texcel Technology PLC,FALSE,MA-L,11/17/2015
00:03:0A,Argus Technologies,FALSE,MA-L,11/17/2015
00:03:0B,"Hunter Technology, Inc.",FALSE,MA-L,11/17/2015
00:03:0C,Telesoft Technologies Ltd.,FALSE,MA-L,11/17/2015
00:03:0D,Uniwill Computer Corp.,FALSE,MA-L,11/17/2015
00:03:0E,"Core Communications Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:0F,Digital China (Shanghai) Networks Ltd.,FALSE,MA-L,11/17/2015
0:03:10,E-Globaledge Corporation,FALSE,MA-L,11/17/2015
0:03:11,"Micro Technology Co., Ltd.",FALSE,MA-L,11/17/2015
0:03:12,TRsystems GmbH,FALSE,MA-L,1/29/2019
0:03:13,Access Media SPA,FALSE,MA-L,11/17/2015
0:03:14,Teleware Network Systems,FALSE,MA-L,11/17/2015
0:03:15,Cidco Incorporated,FALSE,MA-L,11/17/2015
0:03:16,"Nobell Communications, Inc.",FALSE,MA-L,11/17/2015
0:03:17,"Merlin Systems, Inc.",FALSE,MA-L,11/17/2015
0:03:18,"Cyras Systems, Inc.",FALSE,MA-L,11/17/2015
0:03:19,Infineon AG,FALSE,MA-L,11/17/2015
00:03:1A,"Beijing Broad Telecom Ltd., China",FALSE,MA-L,11/17/2015
00:03:1B,"Cellvision Systems, Inc.",FALSE,MA-L,11/17/2015
00:03:1C,Svenska Hardvarufabriken AB,FALSE,MA-L,11/17/2015
00:03:1D,"Taiwan Commate Computer, Inc.",FALSE,MA-L,11/17/2015
00:03:1E,"Optranet, Inc.",FALSE,MA-L,11/17/2015
00:03:1F,Condev Ltd.,FALSE,MA-L,11/17/2015
0:03:20,"Xpeed, Inc.",FALSE,MA-L,11/17/2015
0:03:21,"Reco Research Co., Ltd.",FALSE,MA-L,11/17/2015
0:03:22,"IDIS Co., Ltd.",FALSE,MA-L,11/17/2015
0:03:23,"Cornet Technology, Inc.",FALSE,MA-L,11/17/2015
0:03:24,"LIMNO Co., Ltd.",FALSE,MA-L,8/3/2023
0:03:25,Arima Computer Corp.,FALSE,MA-L,11/17/2015
0:03:26,"Iwasaki Information Systems Co., Ltd.",FALSE,MA-L,11/17/2015
0:03:27,HMS Industrial Networks,FALSE,MA-L,9/14/2022
0:03:28,"Mace Group, Inc.",FALSE,MA-L,11/17/2015
0:03:29,"F3, Inc.",FALSE,MA-L,11/17/2015
00:03:2A,"UniData Communication Systems, Inc.",FALSE,MA-L,11/17/2015
00:03:2B,GAI Datenfunksysteme GmbH,FALSE,MA-L,11/17/2015
00:03:2C,ABB Switzerland Ltd,FALSE,MA-L,11/17/2015
00:03:2D,"IBASE Technology, Inc.",FALSE,MA-L,11/17/2015
00:03:2E,"Scope Information Management, Ltd.",FALSE,MA-L,11/17/2015
00:03:2F,"Global Sun Technology, Inc.",FALSE,MA-L,11/17/2015
0:03:30,"Imagenics, Co., Ltd.",FALSE,MA-L,11/17/2015
0:03:31,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
0:03:32,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
0:03:33,"Digitel Co., Ltd.",FALSE,MA-L,11/17/2015
0:03:34,Omega Engineering Inc.,FALSE,MA-L,9/4/2020
0:03:35,Mirae Technology,FALSE,MA-L,11/17/2015
0:03:36,Zetes Technologies,FALSE,MA-L,11/17/2015
0:03:37,"Vaone, Inc.",FALSE,MA-L,11/17/2015
0:03:38,Oak Technology,FALSE,MA-L,11/17/2015
0:03:39,"Eurologic Systems, Ltd.",FALSE,MA-L,11/17/2015
00:03:3A,"Silicon Wave, Inc.",FALSE,MA-L,11/17/2015
00:03:3B,"TAMI Tech Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:3C,"Daiden Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:3D,ILSHin Lab,FALSE,MA-L,11/17/2015
00:03:3E,"Tateyama System Laboratory Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:3F,"BigBand Networks, Ltd.",FALSE,MA-L,11/17/2015
0:03:40,"Floware Wireless Systems, Ltd.",FALSE,MA-L,11/17/2015
0:03:41,EVS Broadcast Equipment,FALSE,MA-L,8/30/2024
0:03:42,Nortel Networks,FALSE,MA-L,4/27/2016
0:03:43,Martin Professional A/S,FALSE,MA-L,11/17/2015
0:03:44,"Tietech.Co., Ltd.",FALSE,MA-L,11/17/2015
0:03:45,Routrek Networks Corporation,FALSE,MA-L,11/17/2015
0:03:46,KOKUSAI DENKI Electric Inc.,FALSE,MA-L,1/16/2025
0:03:47,Intel Corporation,FALSE,MA-L,11/17/2015
0:03:48,"Norscan Instruments, Ltd.",FALSE,MA-L,11/17/2015
0:03:49,Vidicode Datacommunicatie B.V.,FALSE,MA-L,11/17/2015
00:03:4A,RIAS Corporation,FALSE,MA-L,11/17/2015
00:03:4B,Nortel Networks,FALSE,MA-L,4/27/2016
00:03:4C,"Shanghai DigiVision Technology Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:4D,"Chiaro Networks, Ltd.",FALSE,MA-L,11/17/2015
00:03:4E,"Pos Data Company, Ltd.",FALSE,MA-L,11/17/2015
00:03:4F,Sur-Gard Security,FALSE,MA-L,11/17/2015
0:03:50,BTICINO SPA,FALSE,MA-L,11/17/2015
0:03:51,Diebold Nixdorf,FALSE,MA-L,12/14/2022
0:03:52,Colubris Networks,FALSE,MA-L,11/17/2015
0:03:53,"Mitac, Inc.",FALSE,MA-L,11/17/2015
0:03:54,Fiber Logic Communications,FALSE,MA-L,11/17/2015
0:03:55,TeraBeam Internet Systems,FALSE,MA-L,11/17/2015
0:03:56,Diebold Nixdorf,FALSE,MA-L,12/14/2022
0:03:57,"Intervoice-Brite, Inc.",FALSE,MA-L,11/17/2015
0:03:58,Hanyang Digitech Co.Ltd,FALSE,MA-L,7/2/2019
0:03:59,DigitalSis,FALSE,MA-L,11/17/2015
00:03:5A,Photron Limited,FALSE,MA-L,11/17/2015
00:03:5B,BridgeWave Communications,FALSE,MA-L,11/17/2015
00:03:5C,Saint Song Corp.,FALSE,MA-L,11/17/2015
00:03:5D,"Bosung Hi-Net Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:5E,"Metropolitan Area Networks, Inc.",FALSE,MA-L,11/17/2015
00:03:5F,Prüftechnik Condition Monitoring GmbH & Co. KG,FALSE,MA-L,11/17/2015
0.002777778,"PAC Interactive Technology, Inc.",FALSE,MA-L,11/17/2015
0.002789352,"Widcomm, Inc.",FALSE,MA-L,11/17/2015
0.002800926,"Vodtel Communications, Inc.",FALSE,MA-L,11/17/2015
0.0028125,"Miraesys Co., Ltd.",FALSE,MA-L,11/17/2015
0.002824074,"Scenix Semiconductor, Inc.",FALSE,MA-L,11/17/2015
0.002835648,"Kira Information & Communications, Ltd.",FALSE,MA-L,11/17/2015
0.002847222,ASM Pacific Technology,FALSE,MA-L,11/17/2015
0.002858796,"Jasmine Networks, Inc.",FALSE,MA-L,11/17/2015
0.00287037,"Embedone Co., Ltd.",FALSE,MA-L,11/17/2015
0.002881944,"Nippon Antenna Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:6A,"Mainnet, Ltd.",FALSE,MA-L,11/17/2015
00:03:6B,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
00:03:6C,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
00:03:6D,"Runtop, Inc.",FALSE,MA-L,11/17/2015
00:03:6E,Nicon Systems (Pty) Limited,FALSE,MA-L,11/17/2015
00:03:6F,Telsey SPA,FALSE,MA-L,11/17/2015
0.002893519,"NXTV, Inc.",FALSE,MA-L,11/17/2015
0.002905093,Acomz Networks Corp.,FALSE,MA-L,11/17/2015
0.002916667,ULAN,FALSE,MA-L,11/17/2015
0.002928241,Aselsan A.S,FALSE,MA-L,11/17/2015
0.002939815,Control Microsystems,FALSE,MA-L,11/17/2015
0.002951389,"NetMedia, Inc.",FALSE,MA-L,11/17/2015
0.002962963,"Graphtec Technology, Inc.",FALSE,MA-L,11/17/2015
0.002974537,Gigabit Wireless,FALSE,MA-L,11/17/2015
0.002986111,"HUMAX Co., Ltd.",FALSE,MA-L,11/17/2015
0.002997685,"Proscend Communications, Inc.",FALSE,MA-L,11/17/2015
00:03:7A,"Taiyo Yuden Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:7B,IDEC IZUMI Corporation,FALSE,MA-L,11/17/2015
00:03:7C,Coax Media,FALSE,MA-L,11/17/2015
00:03:7D,Stellcom,FALSE,MA-L,11/17/2015
00:03:7E,"PORTech Communications, Inc.",FALSE,MA-L,11/17/2015
00:03:7F,"Atheros Communications, Inc.",FALSE,MA-L,11/17/2015
0.003020833,Ingenico International,FALSE,MA-L,11/17/2015
0.003032407,"A-One Co., Ltd.",FALSE,MA-L,11/17/2015
0.003043981,"Metera Networks, Inc.",FALSE,MA-L,11/17/2015
0.003055556,AETA,FALSE,MA-L,11/17/2015
0.00306713,"Actelis Networks, Inc.",FALSE,MA-L,11/17/2015
0.003078704,"Ho Net, Inc.",FALSE,MA-L,11/17/2015
0.003090278,Blaze Network Products,FALSE,MA-L,11/17/2015
0.003101852,"Fastfame Technology Co., Ltd.",FALSE,MA-L,11/17/2015
0.003113426,"PLANTRONICS, INC.",FALSE,MA-L,5/24/2017
00:03:8A,"America Online, Inc.",FALSE,MA-L,11/17/2015
00:03:8B,"PLUS-ONE I&T, Inc.",FALSE,MA-L,11/17/2015
00:03:8C,Total Impact,FALSE,MA-L,11/17/2015
00:03:8D,"PCS Revenue Control Systems, Inc.",FALSE,MA-L,11/17/2015
00:03:8E,"Atoga Systems, Inc.",FALSE,MA-L,11/17/2015
00:03:8F,Weinschel Corporation,FALSE,MA-L,11/17/2015
0.003125,"Digital Video Communications, Inc.",FALSE,MA-L,11/17/2015
0.003148148,"Hyundai Teletek Co., Ltd.",FALSE,MA-L,11/17/2015
0.003159722,"Apple, Inc.",FALSE,MA-L,10/11/2017
0.003171296,Connect One,FALSE,MA-L,11/17/2015
0.00318287,California Amplifier,FALSE,MA-L,11/17/2015
0.003194444,"EZ Cast Co., Ltd.",FALSE,MA-L,11/17/2015
0.003206019,FireBrick Limited,FALSE,MA-L,11/12/2017
0.003217593,WISI,FALSE,MA-L,11/17/2015
0.003229167,"Dongju Informations & Communications Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:9A,SiConnect,FALSE,MA-L,11/17/2015
00:03:9B,"NetChip Technology, Inc.",FALSE,MA-L,11/17/2015
00:03:9C,"OptiMight Communications, Inc.",FALSE,MA-L,11/17/2015
00:03:9D,Qisda Corporation,FALSE,MA-L,11/17/2015
00:03:9E,"Tera System Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:9F,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
00:03:A0,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
00:03:A1,"HIPER Information & Communication, Inc.",FALSE,MA-L,11/17/2015
00:03:A2,Catapult Communications,FALSE,MA-L,11/17/2015
00:03:A3,"MAVIX, Ltd.",FALSE,MA-L,11/17/2015
00:03:A4,Imation Corp.,FALSE,MA-L,11/17/2015
00:03:A5,Medea Corporation,FALSE,MA-L,11/17/2015
00:03:A7,"Unixtar Technology, Inc.",FALSE,MA-L,11/17/2015
00:03:A8,"IDOT Computers, Inc.",FALSE,MA-L,11/17/2015
00:03:A9,AXCENT Media AG,FALSE,MA-L,11/17/2015
00:03:AA,Watlow,FALSE,MA-L,11/17/2015
00:03:AB,Bridge Information Systems,FALSE,MA-L,11/17/2015
00:03:AC,Fronius Schweissmaschinen,FALSE,MA-L,11/17/2015
00:03:AD,Emerson Energy Systems AB,FALSE,MA-L,11/17/2015
00:03:AE,"Allied Advanced Manufacturing Pte, Ltd.",FALSE,MA-L,11/17/2015
00:03:AF,Paragea Communications,FALSE,MA-L,11/17/2015
00:03:B0,Xsense Technology Corp.,FALSE,MA-L,11/17/2015
00:03:B1,"ICU Medical, Inc.",FALSE,MA-L,6/11/2022
00:03:B2,Radware,FALSE,MA-L,7/2/2019
00:03:B3,"IA Link Systems Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:B4,Macrotek International Corp.,FALSE,MA-L,11/17/2015
00:03:B5,Entra Technology Co.,FALSE,MA-L,11/17/2015
00:03:B6,QSI Corporation,FALSE,MA-L,11/17/2015
00:03:B7,ZACCESS Systems,FALSE,MA-L,11/17/2015
00:03:B8,"NetKit Solutions, LLC",FALSE,MA-L,11/17/2015
00:03:B9,"Hualong Telecom Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:BA,Oracle Corporation,FALSE,MA-L,11/17/2015
00:03:BB,Signal Communications Limited,FALSE,MA-L,11/17/2015
00:03:BC,COT GmbH,FALSE,MA-L,11/17/2015
00:03:BD,"OmniCluster Technologies, Inc.",FALSE,MA-L,11/17/2015
00:03:BE,Netility,FALSE,MA-L,11/17/2015
00:03:BF,"Centerpoint Broadband Technologies, Inc.",FALSE,MA-L,11/17/2015
00:03:C0,"RFTNC Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:C1,Packet Dynamics Ltd,FALSE,MA-L,11/17/2015
00:03:C2,Solphone K.K.,FALSE,MA-L,11/17/2015
00:03:C3,Micronik Multimedia,FALSE,MA-L,11/17/2015
00:03:C4,Tomra Systems ASA,FALSE,MA-L,11/17/2015
00:03:C5,Mobotix AG,FALSE,MA-L,3/8/2024
00:03:C6,"ICUE Systems, Inc.",FALSE,MA-L,11/17/2015
00:03:C7,hopf Elektronik GmbH,FALSE,MA-L,11/17/2015
00:03:C8,CML Emergency Services,FALSE,MA-L,11/17/2015
00:03:C9,"TECOM Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:CA,MTS Systems Corp.,FALSE,MA-L,11/17/2015
00:03:CB,"SystemGear Co., Ltd.",FALSE,MA-L,8/22/2019
00:03:CC,"Momentum Computer, Inc.",FALSE,MA-L,11/17/2015
00:03:CD,"Clovertech, Inc.",FALSE,MA-L,11/17/2015
00:03:CE,"ETEN Technologies, Inc.",FALSE,MA-L,11/17/2015
00:03:CF,"Muxcom, Inc.",FALSE,MA-L,11/17/2015
00:03:D0,"KOANKEISO Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:D1,Takaya Corporation,FALSE,MA-L,11/17/2015
00:03:D2,"Crossbeam Systems, Inc.",FALSE,MA-L,11/17/2015
00:03:D3,"Internet Energy Systems, Inc.",FALSE,MA-L,11/17/2015
00:03:D4,"Alloptic, Inc.",FALSE,MA-L,11/17/2015
00:03:D5,"Advanced Communications Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:D6,"RADVision, Ltd.",FALSE,MA-L,11/17/2015
00:03:D7,"NextNet Wireless, Inc.",FALSE,MA-L,11/17/2015
00:03:D8,"iMPath Networks, Inc.",FALSE,MA-L,11/17/2015
00:03:D9,Secheron SA,FALSE,MA-L,11/17/2015
00:03:DA,"Takamisawa Cybernetics Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:DB,Apogee Electronics Corp.,FALSE,MA-L,11/17/2015
00:03:DC,"Lexar Media, Inc.",FALSE,MA-L,11/17/2015
00:03:DD,Comark Interactive Solutions,FALSE,MA-L,11/17/2015
00:03:DE,OTC Wireless,FALSE,MA-L,11/17/2015
00:03:DF,Desana Systems,FALSE,MA-L,11/17/2015
00:03:E0,Commscope,FALSE,MA-L,10/16/2024
00:03:E1,"Winmate Communication, Inc.",FALSE,MA-L,11/17/2015
00:03:E2,Comspace Corporation,FALSE,MA-L,11/17/2015
00:03:E3,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
00:03:E4,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
00:03:E5,Hermstedt SG,FALSE,MA-L,11/17/2015
00:03:E6,"Entone, Inc.",FALSE,MA-L,11/17/2015
00:03:E7,Logostek Co. Ltd.,FALSE,MA-L,11/17/2015
00:03:E8,Wavesight Limited,FALSE,MA-L,5/29/2020
00:03:E9,"Akara Canada, Inc.",FALSE,MA-L,11/17/2015
00:03:EA,"Mega System Technologies, Inc.",FALSE,MA-L,11/17/2015
00:03:EB,Atrica,FALSE,MA-L,11/17/2015
00:03:EC,"ICG Research, Inc.",FALSE,MA-L,11/17/2015
00:03:ED,"Shinkawa Electric Co., Ltd.",FALSE,MA-L,11/17/2015
00:03:EE,MKNet Corporation,FALSE,MA-L,11/17/2015
00:03:EF,Oneline AG,FALSE,MA-L,11/17/2015
00:03:F0,Redfern Broadband Networks,FALSE,MA-L,11/17/2015
00:03:F1,"Cicada Semiconductor, Inc.",FALSE,MA-L,11/17/2015
00:03:F2,Seneca Networks,FALSE,MA-L,11/17/2015
00:03:F3,"Dazzle Multimedia, Inc.",FALSE,MA-L,11/17/2015
00:03:F4,NetBurner,FALSE,MA-L,11/17/2015
00:03:F5,Chip2Chip,FALSE,MA-L,11/17/2015
00:03:F6,"Allegro Networks, Inc.",FALSE,MA-L,11/17/2015
00:03:F7,Plast-Control GmbH,FALSE,MA-L,11/17/2015
00:03:F8,"SanCastle Technologies, Inc.",FALSE,MA-L,11/17/2015
00:03:F9,"Pleiades Communications, Inc.",FALSE,MA-L,11/17/2015
00:03:FA,TiMetra Networks,FALSE,MA-L,11/17/2015
00:03:FB,"ENEGATE Co.,Ltd.",FALSE,MA-L,11/17/2015
00:03:FC,Intertex Data AB,FALSE,MA-L,11/17/2015
00:03:FD,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
00:03:FE,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
00:03:FF,Microsoft Corporation,FALSE,MA-L,11/17/2015
0:04:01,"Osaki Electric Co., Ltd.",FALSE,MA-L,11/17/2015
0:04:02,"Nexsan Technologies, Ltd.",FALSE,MA-L,11/17/2015
0:04:03,Nexsi Corporation,FALSE,MA-L,11/17/2015
0:04:04,"Makino Milling Machine Co., Ltd.",FALSE,MA-L,11/17/2015
0:04:05,ACN Technologies,FALSE,MA-L,11/17/2015
0:04:06,Fa. Metabox AG,FALSE,MA-L,11/17/2015
0:04:07,"Topcon Positioning Systems, Inc.",FALSE,MA-L,11/17/2015
0:04:08,"Sanko Electronics Co., Ltd.",FALSE,MA-L,11/17/2015
0:04:09,Cratos Networks,FALSE,MA-L,11/17/2015
00:04:0A,Sage Systems,FALSE,MA-L,11/17/2015
00:04:0B,3COM EUROPE LTD,FALSE,MA-L,7/2/2019
00:04:0C,"Kanno Works, Ltd.",FALSE,MA-L,11/17/2015
00:04:0D,Avaya Inc,FALSE,MA-L,3/29/2017
00:04:0E,AVM GmbH,FALSE,MA-L,7/2/2019
00:04:0F,"Asus Network Technologies, Inc.",FALSE,MA-L,11/17/2015
0:04:10,"Spinnaker Networks, Inc.",FALSE,MA-L,11/17/2015
0:04:11,"Inkra Networks, Inc.",FALSE,MA-L,11/17/2015
0:04:12,"WaveSmith Networks, Inc.",FALSE,MA-L,11/17/2015
0:04:13,snom technology GmbH,FALSE,MA-L,8/23/2023
0:04:14,"Umezawa Musen Denki Co., Ltd.",FALSE,MA-L,11/17/2015
0:04:15,"Rasteme Systems Co., Ltd.",FALSE,MA-L,11/17/2015
0:04:16,Parks S/A Comunicacoes Digitais,FALSE,MA-L,11/17/2015
0:04:17,Schneider Electric,FALSE,MA-L,6/10/2024
0:04:18,Teltronic S.A.U.,FALSE,MA-L,11/17/2015
0:04:19,"Fibercycle Networks, Inc.",FALSE,MA-L,11/17/2015
00:04:1A,Ines Test and Measurement GmbH & CoKG,FALSE,MA-L,11/17/2015
00:04:1B,Bridgeworks Ltd.,FALSE,MA-L,6/26/2021
00:04:1C,"ipDialog, Inc.",FALSE,MA-L,11/17/2015
00:04:1D,Corega of America,FALSE,MA-L,11/17/2015
00:04:1E,"Shikoku Instrumentation Co., Ltd.",FALSE,MA-L,11/17/2015
00:04:1F,Sony Interactive Entertainment Inc.,FALSE,MA-L,4/27/2016
0:04:20,"Slim Devices, Inc.",FALSE,MA-L,11/17/2015
0:04:21,Ocular Networks,FALSE,MA-L,11/17/2015
0:04:22,"Studio Technologies, Inc",FALSE,MA-L,9/8/2016
0:04:23,Intel Corporation,FALSE,MA-L,11/17/2015
0:04:24,TMC s.r.l.,FALSE,MA-L,11/17/2015
0:04:25,Atmel Corporation,FALSE,MA-L,11/17/2015
0:04:26,Autosys,FALSE,MA-L,11/17/2015
0:04:27,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
0:04:28,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
0:04:29,Pixord Corporation,FALSE,MA-L,11/17/2015
00:04:2A,"Wireless Networks, Inc.",FALSE,MA-L,11/17/2015
00:04:2B,"IT Access Co., Ltd.",FALSE,MA-L,11/17/2015
00:06:2B,INTRASERVER TECHNOLOGY,FALSE,MA-L,11/17/2015
00:08:C7,Hewlett Packard,FALSE,MA-L,11/17/2015
00:0A:27,"Apple, Inc.",FALSE,MA-L,10/11/2017
0:10:42,"Alacritech, Inc.",FALSE,MA-L,11/17/2015
0:10:54,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
00:10:6E,TADIRAN COM. LTD.,FALSE,MA-L,11/17/2015
0.008020833,"CMS COMPUTERS, LTD.",FALSE,MA-L,11/17/2015
00:10:AF,"TAC SYSTEMS, INC.",FALSE,MA-L,11/17/2015
00:1C:7C,PERQ SYSTEMS CORPORATION,FALSE,MA-L,11/17/2015
0:20:01,"DSP SOLUTIONS, INC.",FALSE,MA-L,11/17/2015
00:20:2A,N.V. DZINE,FALSE,MA-L,11/17/2015
0:20:40,Commscope,FALSE,MA-L,10/16/2024
0:20:41,DATA NET,FALSE,MA-L,11/17/2015
0:20:47,STEINBRECHER CORP.,FALSE,MA-L,11/17/2015
0.014965278,LANDINGS TECHNOLOGY CORP.,FALSE,MA-L,11/17/2015
0.015011574,APPLIED SIGNAL TECHNOLOGY,FALSE,MA-L,11/17/2015
00:20:A8,SAST TECHNOLOGY CORP.,FALSE,MA-L,11/17/2015
00:20:C4,"INET,INC.",FALSE,MA-L,11/17/2015
00:20:D8,Nortel Networks,FALSE,MA-L,11/17/2015
00:20:E4,"HSING TECH ENTERPRISE CO., LTD",FALSE,MA-L,11/17/2015
00:20:E5,"APEX DATA, INC.",FALSE,MA-L,11/17/2015
00:20:F0,UNIVERSAL MICROELECTRONICS CO.,FALSE,MA-L,11/17/2015
0:30:00,ALLWELL TECHNOLOGY CORP.,FALSE,MA-L,11/17/2015
0:30:01,SMP,FALSE,MA-L,11/17/2015
0:30:02,Expand Networks,FALSE,MA-L,11/17/2015
0:30:03,Phasys Ltd.,FALSE,MA-L,11/17/2015
0:30:04,LEADTEK RESEARCH INC.,FALSE,MA-L,11/17/2015
0:30:05,Fujitsu Siemens Computers,FALSE,MA-L,11/17/2015
0:30:06,SUPERPOWER COMPUTER,FALSE,MA-L,11/17/2015
0:30:07,"OPTI, INC.",FALSE,MA-L,11/17/2015
0:30:08,"AVIO DIGITAL, INC.",FALSE,MA-L,11/17/2015
0:30:09,"Tachion Networks, Inc.",FALSE,MA-L,11/17/2015
00:30:0A,Aztech Electronics Pte Ltd,FALSE,MA-L,7/2/2019
00:30:0B,"mPHASE Technologies, Inc.",FALSE,MA-L,11/17/2015
00:30:0C,"CONGRUENCY, LTD.",FALSE,MA-L,11/17/2015
00:30:0D,"MMC Technology, Inc.",FALSE,MA-L,11/17/2015
00:30:0E,Klotz Digital AG,FALSE,MA-L,11/17/2015
00:30:0F,IMT - Information Management T,FALSE,MA-L,11/17/2015
0:30:10,VISIONETICS INTERNATIONAL,FALSE,MA-L,11/17/2015
0:30:11,HMS Industrial Networks,FALSE,MA-L,11/17/2015
0:30:12,DIGITAL ENGINEERING LTD.,FALSE,MA-L,11/17/2015
0:30:13,NEC Corporation,FALSE,MA-L,7/2/2019
0:30:14,"DIVIO, INC.",FALSE,MA-L,11/17/2015
0:30:15,CP CLARE CORP.,FALSE,MA-L,11/17/2015
0:30:16,"ISHIDA CO., LTD.",FALSE,MA-L,11/17/2015
0:30:17,BlueArc UK Ltd,FALSE,MA-L,11/17/2015
0:30:18,"Jetway Information Co., Ltd.",FALSE,MA-L,11/17/2015
0:30:19,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
00:30:1A,SMARTBRIDGES PTE. LTD.,FALSE,MA-L,11/17/2015
00:30:1B,"SHUTTLE, INC.",FALSE,MA-L,11/17/2015
00:30:1C,ALTVATER AIRDATA SYSTEMS,FALSE,MA-L,11/17/2015
00:30:1D,"SKYSTREAM, INC.",FALSE,MA-L,11/17/2015
00:30:1E,3COM EUROPE LTD,FALSE,MA-L,7/2/2019
00:30:1F,"OPTICAL NETWORKS, INC.",FALSE,MA-L,11/17/2015
0:30:20,"TSI, Inc..",FALSE,MA-L,11/17/2015
0:30:21,"HSING TECH. ENTERPRISE CO.,LTD",FALSE,MA-L,11/17/2015
0:30:22,"Fong Kai Industrial Co., Ltd.",FALSE,MA-L,11/17/2015
0:30:23,"COGENT COMPUTER SYSTEMS, INC.",FALSE,MA-L,11/17/2015
0:30:24,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
0:30:25,"CHECKOUT COMPUTER SYSTEMS, LTD",FALSE,MA-L,11/17/2015
0:30:26,HeiTel Digital Video GmbH,FALSE,MA-L,11/17/2015
0:30:27,"KERBANGO, INC.",FALSE,MA-L,11/17/2015
0:30:28,FASE Saldatura srl,FALSE,MA-L,11/17/2015
0:30:29,OPICOM,FALSE,MA-L,11/17/2015
00:30:2A,SOUTHERN INFORMATION,FALSE,MA-L,11/17/2015
00:30:2B,Inalp Solutions AG,FALSE,MA-L,11/16/2022
00:30:2C,SYLANTRO SYSTEMS CORPORATION,FALSE,MA-L,11/17/2015
00:30:2D,QUANTUM BRIDGE COMMUNICATIONS,FALSE,MA-L,11/17/2015
00:30:2E,Hoft & Wessel AG,FALSE,MA-L,11/17/2015
00:30:2F,GE Aviation System,FALSE,MA-L,11/17/2015
0:30:30,HARMONIX CORPORATION,FALSE,MA-L,11/17/2015
0:30:31,"LIGHTWAVE COMMUNICATIONS, INC.",FALSE,MA-L,11/17/2015
0:30:32,"MagicRam, Inc.",FALSE,MA-L,11/17/2015
0:30:33,"ORIENT TELECOM CO., LTD.",FALSE,MA-L,11/17/2015
0:30:36,RMP ELEKTRONIKSYSTEME GMBH,FALSE,MA-L,11/17/2015
0:30:37,Packard Bell Nec Services,FALSE,MA-L,11/17/2015
0:30:38,"XCP, INC.",FALSE,MA-L,11/17/2015
0:30:39,SOFTBOOK PRESS,FALSE,MA-L,11/17/2015
00:30:3A,MAATEL,FALSE,MA-L,11/17/2015
00:30:3B,PowerCom Technology,FALSE,MA-L,11/17/2015
00:30:3C,ONNTO CORP.,FALSE,MA-L,11/17/2015
00:30:3D,IVA CORPORATION,FALSE,MA-L,11/17/2015
00:30:3E,Radcom Ltd.,FALSE,MA-L,11/17/2015
00:30:3F,TurboComm Tech Inc.,FALSE,MA-L,11/17/2015
0:30:40,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
0:30:41,"SAEJIN T & M CO., LTD.",FALSE,MA-L,11/17/2015
0:30:42,DeTeWe-Deutsche Telephonwerke,FALSE,MA-L,11/17/2015
0:30:43,"IDREAM TECHNOLOGIES, PTE. LTD.",FALSE,MA-L,11/17/2015
